ID,字段1,字段2,discount,price,privilege.for.new,privilege.on.sale,district,if.nonworkdays.available,time.duration,if.appointment.needed,WiFi.available,parking,rooms.available,评分,评论数,online.intervel,quarterly.sales.volume,level.of.participants.limited,level.of.tickets.limited,place,food,taste,cook,people,style,HighFreq
1875,金刀铜锅涮肉馆,仅售88元，价值100元代金券！可使用包间，免费WiFi，需预约！,0.88,88,钱包新客最高再减20元,无立减优惠,未央区,周末法定节假日通用,13,需预约,免费WiFi,未提及,均可使用,0,0,13,48.46153846,不限人数,限制张数,否,是,否,是,否,其他,2
1876,挑食小火锅,仅售44.5元，价值50元代金券！,0.89,44.5,钱包新客最高再减20元,无立减优惠,碑林区,非周末法定节假日通用,24,无需预约,未提及,无停车位,仅限大厅使用,0,0,199,0,不限人数,不限张数,否,否,否,否,否,其他,2
1877,重庆鸡公煲(陕西职业技术学院店),仅售102元，价值120元6人餐！可使用包间，免费WiFi！,0.85,102,钱包新客最高再减20元,无立减优惠,长安区,周末法定节假日通用,14,无需预约,免费WiFi,未提及,均可使用,0,0,214,0,不限人数,不限张数,是,是,否,是,否,川系,3
1879,跳水鱼,仅售88元，价值101元3人餐！免费WiFi！,0.871287129,88,钱包新客最高再减20元,无立减优惠,未央区,周末法定节假日通用,12,无需预约,免费WiFi,收费停车位,仅限大厅使用,5,2,197,4.568527919,限2-4人,不限张数,否,是,否,否,否,其他,1
188,那些年私房火锅(罗马花园店),仅售158元，价值262元矿山路罗马花园店6人餐！节假日通用，提供免费WiFi，可使用包间，免费WiFi！,0.603053435,158,钱包新客最高再减20元,无立减优惠,未央区,周末法定节假日通用,11.5,无需预约,免费WiFi,未提及,均可使用,4.6,7,545,4.458715596,不限人数,不限张数,否,否,否,否,否,其他,2
1880,清真馨家小火锅,仅售45元，价值50元代金券！免费WiFi！,0.9,45,钱包新客最高再减20元,无立减优惠,莲湖区,周末法定节假日通用,12,无需预约,免费WiFi,无停车位,仅限大厅使用,0,0,274,0,不限人数,不限张数,否,否,是,否,否,其他,2
1881,帅锅美鱼,仅售108元，价值123.5元4人餐！节假日通用，提供免费WiFi，免费WiFi！,0.874493927,108,钱包新客最高再减20元,无立减优惠,长安区,周末法定节假日通用,11,无需预约,免费WiFi,无停车位,仅限大厅使用,5,1,378,0.238095238,不限人数,不限张数,否,是,否,否,否,其他,2
1882,黑吃嘿涮,仅售45元，价值50元代金券！全场通用，可叠加使用，节假日通用！,0.9,45,钱包新客最高再减20元,无立减优惠,新城区,周末法定节假日通用,8,无需预约,未提及,未提及,仅限大厅使用,0,0,373,6.514745308,不限人数,不限张数,否,否,否,是,否,其他,1
1883,川味轩自助小火锅,仅售19.9元，价值28元川味轩小火锅单人套餐1份！免费WiFi！,0.710714286,19.9,钱包新客最高再减20元,无立减优惠,雁塔区,周末法定节假日通用,12,无需预约,免费WiFi,无停车位,仅限大厅使用,0,0,158,3.417721519,限1人,不限张数,是,否,否,否,否,川系,4
1884,莽娃重庆鸡公煲,仅售82元，价值119元6人餐！节假日通用，提供免费WiFi，免费WiFi！,0.68907563,82,钱包新客最高再减20元,无立减优惠,临潼区,周末法定节假日通用,11,无需预约,免费WiFi,未提及,仅限大厅使用,0,0,313,0.287539936,不限人数,不限张数,是,是,否,是,否,川系,3
1885,重庆鸡公煲(西电南校区店),仅售79元，价值99元重庆鸡公煲4人餐8选8！免费WiFi！,0.797979798,79,钱包新客最高再减20元,无立减优惠,长安区,周末法定节假日通用,12,无需预约,免费WiFi,未提及,仅限大厅使用,0,0,229,1.572052402,不限人数,不限张数,是,是,否,是,否,川系,3
1886,重庆跳水鱼火锅,仅售88元，价值100元代金券！可使用包间，免费WiFi！,0.88,88,钱包新客最高再减20元,无立减优惠,莲湖区,周末法定节假日通用,12,无需预约,免费WiFi,未提及,均可使用,0,0,154,1.753246753,限1人,不限张数,是,是,否,否,否,川系,3
1887,太白楼鱼头,仅售85元，价值100元代金券！免费WiFi！,0.85,85,钱包新客最高再减20元,无立减优惠,长安区,周末法定节假日通用,13,无需预约,免费WiFi,未提及,仅限大厅使用,4,2,192,1.875,不限人数,不限张数,否,是,否,否,否,其他,1
1888,草莓窝窝,仅售88元，价值100元代金券！,0.88,88,钱包新客最高再减20元,无立减优惠,莲湖区,周末法定节假日通用,8,无需预约,未提及,未提及,仅限大厅使用,4.7,3,566,1.113074205,不限人数,限制张数,否,否,否,否,否,其他,0
1889,老鹅一锅,仅售78元，价值100元代金券！节假日通用，可叠加使用！,0.78,78,钱包新客最高再减20元,无立减优惠,临潼区,周末法定节假日通用,13,无需预约,未提及,未提及,仅限大厅使用,0,0,463,0.194384449,不限人数,不限张数,否,是,否,否,否,其他,2
189,小芭蕉泰式火锅·原28楼(中贸广场店),仅售78元，价值203元中贸广场店2-3人餐！节假日通用，店内提供免费WiFi、停车位，可使用包间，免费停车，免费WiFi！,0.384236453,78,钱包新客最高再减20元,无立减优惠,碑林区,周末法定节假日通用,3,无需预约,免费WiFi,免费停车位,均可使用,4.6,44,482,36.97095436,限2-4人,限制张数,否,否,否,否,否,其他,2
1890,鸿福火锅,"仅售75元，价值100元代金券！可叠加使用！节假日通用,提供免费WiFi!?，免费WiFi！",0.75,75,钱包新客最高再减20元,无立减优惠,长安区,周末法定节假日通用,11,无需预约,免费WiFi,无停车位,仅限大厅使用,0,0,435,0,不限人数,不限张数,否,否,否,否,否,其他,1
1891,七婆串串香火锅,仅售88元，价值100元！免费停车，免费WiFi！,0.88,88,钱包新客最高再减20元,无立减优惠,灞桥区,周末法定节假日通用,7,无需预约,免费WiFi,免费停车位,仅限大厅使用,0,0,120,1.5,不限人数,不限张数,否,否,是,否,是,川系,3
1892,街坊涮肉,仅售80元，价值100元午市代金券！可叠加使用，节假日通用，免费WiFi，免费WiFi！,0.8,80,钱包新客最高再减20元,无立减优惠,灞桥区,周末法定节假日通用,5,无需预约,免费WiFi,未提及,仅限大厅使用,0,0,315,1.142857143,不限人数,不限张数,否,是,否,是,否,其他,1
1893,重庆鸡公煲,仅售31.8元，价值35元双人餐！节假日通用！,0.908571429,31.8,钱包新客最高再减20元,无立减优惠,未央区,周末法定节假日通用,11.5,无需预约,未提及,未提及,仅限大厅使用,0,0,284,1.267605634,限2-4人,不限张数,是,是,否,是,否,川系,3
1894,屋顶串串,仅售39元，价值50元代金券！劲爆优惠！,0.78,39,钱包新客最高再减20元,无立减优惠,长安区,周末法定节假日通用,12,无需预约,免费WiFi,无停车位,均可使用,0,0,105,1.714285714,不限人数,不限张数,否,否,否,否,否,川系,1
1895,火了个锅蜀城火锅,仅售85元，最高价值96元双人餐！节假日通用，店内提供免费WiFi，免费WiFi！,0.885416667,85,钱包新客最高再减20元,无立减优惠,未央区,周末法定节假日通用,12,无需预约,免费WiFi,未提及,仅限大厅使用,0,0,372,0,不限人数,不限张数,是,否,否,否,否,川系,2
1897,鱼上鲜纸包鱼,仅售73.5元，价值98元秘制纸包虾1份！可使用包间，免费停车，免费WiFi！,0.75,73.5,钱包新客最高再减20元,无立减优惠,临潼区,周末法定节假日通用,12.5,无需预约,免费WiFi,免费停车位,均可使用,0,0,227,0.396475771,不限人数,不限张数,否,是,是,否,否,其他,1
19,奇火锅(太华路华润万家店),仅售158元，价值296元4至5人餐！免费停车，免费WiFi！,0.533783784,158,钱包新客最高再减20元,无立减优惠,未央区,周末法定节假日通用,13.33333333,无需预约,免费WiFi,免费停车位,仅限大厅使用,4.6,8,70,75.85714286,不限人数,不限张数,否,否,否,否,否,其他,1
190,老北京铜锅涮肉,仅售169元，价值222元4人餐！免费WiFi！,0.761261261,169,钱包新客最高再减20元,有立减优惠,长安区,周末法定节假日通用,12,无需预约,免费WiFi,未提及,仅限大厅使用,4,5,71,21.54929577,限2-4人,不限张数,是,是,否,是,否,北系,3
1900,签签大亨私房串串,仅售40元，价值50元代金券！可使用包间，免费WiFi！,0.8,40,钱包新客最高再减20元,无立减优惠,碑林区,周末法定节假日通用,12,无需预约,免费WiFi,未提及,均可使用,0,0,270,0.666666667,不限人数,不限张数,否,否,否,否,否,川系,3
1902,春水鱼园,仅售49元，价值64元2人餐！精选食材，精心烹饪，精品菜肴，正宗口感，价格实惠，环境优雅，服务热情周到，交通便利！,0.765625,49,钱包新客最高再减20元,无立减优惠,未央区,非周末法定节假日通用,12,无需预约,未提及,未提及,未提及,0,0,839,0.321811681,限2-4人,限制张数,否,是,否,否,否,其他,1
