Unique_City_ID,City,County,State
cascadesheboyganwi,Cascade,Sheboygan,WI
turonrenoks,Turon,Reno,KS
bucyrusmiamiks,Bucyrus,Miami,KS
tyrone_townshipblairpa,Tyrone Township,Blair,PA
schwenksvillemontgomerypa,Schwenksville,Montgomery,PA
concorderieny,Concord,Erie,NY
velmastephensok,Velma,Stephens,OK
colerain_townshiplancasterpa,Colerain Township,Lancaster,PA
toveychristianil,Tovey,Christian,IL
skipwithmecklenburgva,Skipwith,Mecklenburg,VA
mccordsvillehancockin,McCordsville,Hancock,IN
pell_citysaint_clairal,Pell City,Saint Clair,AL
saint_paulmadisonar,Saint Paul,Madison,AR
pennockkandiyohimn,Pennock,Kandiyohi,MN
saint_inigoessaint_marysmd,Saint Inigoes,Saint Marys,MD
pistakee_highlandsmchenryil,Pistakee Highlands,McHenry,IL
yuleenassaufl,Yulee,Nassau,FL
garfieldwhitmanwa,Garfield,Whitman,WA
west_buecheljeffersonky,West Buechel,Jefferson,KY
morencigreenleeaz,Morenci,Greenlee,AZ
poncadixonne,Ponca,Dixon,NE
angwinnapaca,Angwin,Napa,CA
waterville_valleygraftonnh,Waterville Valley,Grafton,NH
newton_townshiplackawannapa,Newton Township,Lackawanna,PA
hudsonvilleottawami,Hudsonville,Ottawa,MI
new_hollandlancasterpa,New Holland,Lancaster,PA
dividetellerco,Divide,Teller,CO
onyxkernca,Onyx,Kern,CA
eight_milemobileal,Eight Mile,Mobile,AL
upper_macungielehighpa,Upper Macungie,Lehigh,PA
west_gardinerkennebecme,West Gardiner,Kennebec,ME
north_belle_vernonwestmorelandpa,North Belle Vernon,Westmoreland,PA
mattapoisettplymouthma,Mattapoisett,Plymouth,MA
farmingtonwhitmanwa,Farmington,Whitman,WA
chesterplumasca,Chester,Plumas,CA
claytonpolkwi,Clayton,Polk,WI
shandonsan_luis_obispoca,Shandon,San Luis Obispo,CA
sewickley_heightsalleghenypa,Sewickley Heights,Allegheny,PA
penningtonbeltramimn,Pennington,Beltrami,MN
maramecpawneeok,Maramec,Pawnee,OK
river_bottommuskogeeok,River Bottom,Muskogee,OK
muncievermilionil,Muncie,Vermilion,IL
middle_paxtondauphinpa,Middle Paxton,Dauphin,PA
sheridanmadisonmt,Sheridan,Madison,MT
cataulaharrisga,Cataula,Harris,GA
greendaledearbornin,Greendale,Dearborn,IN
hanahanberkeleysc,Hanahan,Berkeley,SC
town_of_bolivaralleganyny,Town of Bolivar,Allegany,NY
garden_cityrichut,Garden City,Rich,UT
brook_parkcuyahogaoh,Brook Park,Cuyahoga,OH
napanochulsterny,Napanoch,Ulster,NY
ferndaleoaklandmi,Ferndale,Oakland,MI
ogdenbooneia,Ogden,Boone,IA
eleelekauaihi,Eleele,Kauai,HI
del_cityoklahomaok,Del City,Oklahoma,OK
ruthwhite_pinenv,Ruth,White Pine,NV
apexwakenc,Apex,Wake,NC
armstrongbryanok,Armstrong,Bryan,OK
esteroleefl,Estero,Lee,FL
daltonwayneoh,Dalton,Wayne,OH
liscombmarshallia,Liscomb,Marshall,IA
harrisburgcabarrusnc,Harrisburg,Cabarrus,NC
bloomingdalepassaicnj,Bloomingdale,Passaic,NJ
isantiisantimn,Isanti,Isanti,MN
hawkinsruskwi,Hawkins,Rusk,WI
clear_brookfrederickva,Clear Brook,Frederick,VA
ceredowaynewv,Ceredo,Wayne,WV
rome_townshipbradfordpa,Rome Township,Bradford,PA
davisyoloca,Davis,Yolo,CA
wisconsin_rapidswoodwi,Wisconsin Rapids,Wood,WI
oakland_citygibsonin,Oakland City,Gibson,IN
belle_plainebentonia,Belle Plaine,Benton,IA
rockdeltami,Rock,Delta,MI
hiltonmonroeny,Hilton,Monroe,NY
spraguelincolnwa,Sprague,Lincoln,WA
little_riverhorrysc,Little River,Horry,SC
union_pierberrienmi,Union Pier,Berrien,MI
potrerosan_diegoca,Potrero,San Diego,CA
litchfieldhillsboroughnh,Litchfield,Hillsborough,NH
smithvillebastroptx,Smithville,Bastrop,TX
linn_creekcamdenmo,Linn Creek,Camden,MO
fairfaxfranklinvt,Fairfax,Franklin,VT
papillionsarpyne,Papillion,Sarpy,NE
west_pennsborocumberlandpa,West Pennsboro,Cumberland,PA
stockholmpepinwi,Stockholm,Pepin,WI
salterswilliamsburgsc,Salters,Williamsburg,SC
rainbow_cityetowahal,Rainbow City,Etowah,AL
cumberlandcumberlandme,Cumberland,Cumberland,ME
floral_parknassauny,Floral Park,Nassau,NY
homesteadmiami_dadefl,Homestead,Miami-Dade,FL
barkhamstedlitchfieldct,Barkhamsted,Litchfield,CT
rubychesterfieldsc,Ruby,Chesterfield,SC
renowashoenv,Reno,Washoe,NV
caberyfordil,Cabery,Ford,IL
franklin_squarenassauny,Franklin Square,Nassau,NY
weedsportcayugany,Weedsport,Cayuga,NY
goliadgoliadtx,Goliad,Goliad,TX
drakes_branchcharlotteva,Drakes Branch,Charlotte,VA
westhampton_beachsuffolkny,Westhampton Beach,Suffolk,NY
kirkersvillelickingoh,Kirkersville,Licking,OH
tryonpolknc,Tryon,Polk,NC
white_island_shoresplymouthma,White Island Shores,Plymouth,MA
saint_jamesbrunswicknc,Saint James,Brunswick,NC
marshallharrisontx,Marshall,Harrison,TX
traphillwilkesnc,Traphill,Wilkes,NC
manchestermeriwetherga,Manchester,Meriwether,GA
gillhamsevierar,Gillham,Sevier,AR
elfridacochiseaz,Elfrida,Cochise,AZ
rosamondkernca,Rosamond,Kern,CA
taylor_townshipcentrepa,Taylor Township,Centre,PA
new_brightonbeaverpa,New Brighton,Beaver,PA
downsvilleunionla,Downsville,Union,LA
montroselaurensga,Montrose,Laurens,GA
kenoklamathor,Keno,Klamath,OR
elmorefaribaultmn,Elmore,Faribault,MN
capronwoodsok,Capron,Woods,OK
dill_citywashitaok,Dill City,Washita,OK
pearcygarlandar,Pearcy,Garland,AR
crowleyacadiala,Crowley,Acadia,LA
shamokin_damsnyderpa,Shamokin Dam,Snyder,PA
carp_lakeemmetmi,Carp Lake,Emmet,MI
rutherfordtonrutherfordnc,Rutherfordton,Rutherford,NC
boazmccrackenky,Boaz,McCracken,KY
town_of_dixfieldoxfordme,Town of Dixfield,Oxford,ME
gibbsborocamdennj,Gibbsboro,Camden,NJ
fredericksburglebanonpa,Fredericksburg,Lebanon,PA
bluffsscottil,Bluffs,Scott,IL
chiliclarkwi,Chili,Clark,WI
kimberlyjeffersonal,Kimberly,Jefferson,AL
pleasant_grovesjacksonal,Pleasant Groves,Jackson,AL
chalkvillejeffersonal,Chalkville,Jefferson,AL
lovelandlarimerco,Loveland,Larimer,CO
lorishorrysc,Loris,Horry,SC
mountain_viewhowellmo,Mountain View,Howell,MO
bradleykankakeeil,Bradley,Kankakee,IL
marbleheadottawaoh,Marblehead,Ottawa,OH
pewee_valleyoldhamky,Pewee Valley,Oldham,KY
klondikedeltatx,Klondike,Delta,TX
duquesnealleghenypa,Duquesne,Allegheny,PA
watertownmiddlesexma,Watertown,Middlesex,MA
indianapolismarionin,Indianapolis,Marion,IN
kiryas_joelorangeny,Kiryas Joel,Orange,NY
jackson_centermercerpa,Jackson Center,Mercer,PA
stanleybuchanania,Stanley,Buchanan,IA
new_salemyorkpa,New Salem,York,PA
wadmalaw_islandcharlestonsc,Wadmalaw Island,Charleston,SC
zeniatrinityca,Zenia,Trinity,CA
edisonfurnasne,Edison,Furnas,NE
seligmanyavapaiaz,Seligman,Yavapai,AZ
pocomoke_cityworcestermd,Pocomoke City,Worcester,MD
minnesott_beachpamliconc,Minnesott Beach,Pamlico,NC
reidsvillerockinghamnc,Reidsville,Rockingham,NC
versaillesbrownil,Versailles,Brown,IL
old_westburynassauny,Old Westbury,Nassau,NY
allertonwayneia,Allerton,Wayne,IA
deadwoodlaneor,Deadwood,Lane,OR
town_of_spencerworcesterma,Town of Spencer,Worcester,MA
thornhurstlackawannapa,Thornhurst,Lackawanna,PA
ublyhuronmi,Ubly,Huron,MI
mechanicstowncarrolloh,Mechanicstown,Carroll,OH
ludlowhampdenma,Ludlow,Hampden,MA
wyandanchsuffolkny,Wyandanch,Suffolk,NY
kewadinantrimmi,Kewadin,Antrim,MI
church_creekdorchestermd,Church Creek,Dorchester,MD
blountstowncalhounfl,Blountstown,Calhoun,FL
libertyvillelakeil,Libertyville,Lake,IL
hatterasdarenc,Hatteras,Dare,NC
pymatuning_southcrawfordpa,Pymatuning South,Crawford,PA
stoneboromercerpa,Stoneboro,Mercer,PA
waterloomonroeil,Waterloo,Monroe,IL
arringtonwilliamsontn,Arrington,Williamson,TN
idyllwildriversideca,Idyllwild,Riverside,CA
westonsaundersne,Weston,Saunders,NE
destrehansaint_charlesla,Destrehan,Saint Charles,LA
pomeroycalhounia,Pomeroy,Calhoun,IA
morrisvillemadisonny,Morrisville,Madison,NY
knoxwaldome,Knox,Waldo,ME
thornwoodwestchesterny,Thornwood,Westchester,NY
bedrockmontroseco,Bedrock,Montrose,CO
granvillemonongaliawv,Granville,Monongalia,WV
cherryloggilmerga,Cherrylog,Gilmer,GA
josephsevierut,Joseph,Sevier,UT
town_of_townsendmiddlesexma,Town of Townsend,Middlesex,MA
rye_brookwestchesterny,Rye Brook,Westchester,NY
albioneriepa,Albion,Erie,PA
hopewell_townshiphuntingdonpa,Hopewell Township,Huntingdon,PA
elbertonelbertga,Elberton,Elbert,GA
kingstonrockinghamnh,Kingston,Rockingham,NH
weltonclintonia,Welton,Clinton,IA
miamigilaaz,Miami,Gila,AZ
freetownbristolma,Freetown,Bristol,MA
morristownricemn,Morristown,Rice,MN
lewis_townshipnorthumberlandpa,Lewis Township,Northumberland,PA
boonevilleprentissms,Booneville,Prentiss,MS
norcrossgwinnettga,Norcross,Gwinnett,GA
canton_townshipbradfordpa,Canton Township,Bradford,PA
wintersetmadisonia,Winterset,Madison,IA
beldencedarne,Belden,Cedar,NE
lombarddu_pageil,Lombard,Du Page,IL
east_peoriatazewellil,East Peoria,Tazewell,IL
baldwynprentissms,Baldwyn,Prentiss,MS
amanda_parkgrays_harborwa,Amanda Park,Grays Harbor,WA
nelsontiogapa,Nelson,Tioga,PA
englewoodschuylkillpa,Englewood,Schuylkill,PA
pineoraeffinghamga,Pineora,Effingham,GA
williamstowngloucesternj,Williamstown,Gloucester,NJ
delmontwestmorelandpa,Delmont,Westmoreland,PA
sherburnmartinmn,Sherburn,Martin,MN
evergreenjeffersonco,Evergreen,Jefferson,CO
redbank_townshipclarionpa,Redbank Township,Clarion,PA
bonitasan_diegoca,Bonita,San Diego,CA
richmondfort_bendtx,Richmond,Fort Bend,TX
gastonlexingtonsc,Gaston,Lexington,SC
gridleybutteca,Gridley,Butte,CA
saint_croixperryin,Saint Croix,Perry,IN
harrisonclaremi,Harrison,Clare,MI
alta_vistachickasawia,Alta Vista,Chickasaw,IA
soudansaint_louismn,Soudan,Saint Louis,MN
town_of_kennebunkyorkme,Town of Kennebunk,York,ME
virginia_gardensmiami_dadefl,Virginia Gardens,Miami-Dade,FL
inlethamiltonny,Inlet,Hamilton,NY
kendricklincolnok,Kendrick,Lincoln,OK
amagansettsuffolkny,Amagansett,Suffolk,NY
allegheny_townshipcambriapa,Allegheny Township,Cambria,PA
gordopickensal,Gordo,Pickens,AL
thorntonwhitmanwa,Thornton,Whitman,WA
dedhamnorfolkma,Dedham,Norfolk,MA
anthonyharperks,Anthony,Harper,KS
deernewtonar,Deer,Newton,AR
rosendalefond_du_lacwi,Rosendale,Fond du Lac,WI
grand_junctionmesaco,Grand Junction,Mesa,CO
beal_cityisabellami,Beal City,Isabella,MI
parker_cityrandolphin,Parker City,Randolph,IN
ladera_ranchorangeca,Ladera Ranch,Orange,CA
college_townshipcentrepa,College Township,Centre,PA
warrenlitchfieldct,Warren,Litchfield,CT
abington_townshiplackawannapa,Abington Township,Lackawanna,PA
ashtabulaashtabulaoh,Ashtabula,Ashtabula,OH
woodsfieldmonroeoh,Woodsfield,Monroe,OH
saugatuckalleganmi,Saugatuck,Allegan,MI
lanham_seabrookprince_georgesmd,Lanham Seabrook,Prince Georges,MD
blancosan_juannm,Blanco,San Juan,NM
moreauvilleavoyellesla,Moreauville,Avoyelles,LA
atalissamuscatineia,Atalissa,Muscatine,IA
talking_rockpickensga,Talking Rock,Pickens,GA
hinckleypinemn,Hinckley,Pine,MN
colonial_pine_hillspenningtonsd,Colonial Pine Hills,Pennington,SD
waunakeedanewi,Waunakee,Dane,WI
elizabethtownlancasterpa,Elizabethtown,Lancaster,PA
piney_parkfranklinmo,Piney Park,Franklin,MO
pelsornewtonar,Pelsor,Newton,AR
monroe_townshipmonroemi,Monroe Township,Monroe,MI
frankstown_townshipblairpa,Frankstown Township,Blair,PA
alexandriajeffersonny,Alexandria,Jefferson,NY
granitegreerok,Granite,Greer,OK
star_valley_ranchlincolnwy,Star Valley Ranch,Lincoln,WY
hardystonsussexnj,Hardyston,Sussex,NJ
mt_taborrutlandvt,Mt Tabor,Rutland,VT
vintonroanokeva,Vinton,Roanoke,VA
oxfordfurnasne,Oxford,Furnas,NE
fort_wrightkentonky,Fort Wright,Kenton,KY
ardsleywestchesterny,Ardsley,Westchester,NY
burlingtonkit_carsonco,Burlington,Kit Carson,CO
shongaloowebsterla,Shongaloo,Webster,LA
town_of_schoharieschoharieny,Town of Schoharie,Schoharie,NY
d_hanismedinatx,D Hanis,Medina,TX
amwell_townshipwashingtonpa,Amwell Township,Washington,PA
rolandsequoyahok,Roland,Sequoyah,OK
jewell_ridgetazewellva,Jewell Ridge,Tazewell,VA
lewisvilledentontx,Lewisville,Denton,TX
mountainhomemonroepa,Mountainhome,Monroe,PA
town_of_fair_havenrutlandvt,Town of Fair Haven,Rutland,VT
town_of_manchesterbenningtonvt,Town of Manchester,Bennington,VT
occoquanprince_williamva,Occoquan,Prince William,VA
bethel_townshipfultonpa,Bethel Township,Fulton,PA
beavercarrollar,Beaver,Carroll,AR
throopcayugany,Throop,Cayuga,NY
lynchburgmooretn,Lynchburg,Moore,TN
pine_townshipcolumbiapa,Pine Township,Columbia,PA
maloferrywa,Malo,Ferry,WA
pine_hillulsterny,Pine Hill,Ulster,NY
wileyprowersco,Wiley,Prowers,CO
boydlac_qui_parlemn,Boyd,Lac Qui Parle,MN
hudsonpascofl,Hudson,Pasco,FL
lakotakossuthia,Lakota,Kossuth,IA
butlerjohnsontn,Butler,Johnson,TN
onstedlenaweemi,Onsted,Lenawee,MI
leonorela_salleil,Leonore,La Salle,IL
treasure_lakeclearfieldpa,Treasure Lake,Clearfield,PA
owendalehuronmi,Owendale,Huron,MI
plain_grove_townshiplawrencepa,Plain Grove Township,Lawrence,PA
west_pointhancockil,West Point,Hancock,IL
ferndalewhatcomwa,Ferndale,Whatcom,WA
vineyardsacramentoca,Vineyard,Sacramento,CA
town_of_parishoswegony,Town of Parish,Oswego,NY
emmonsfreebornmn,Emmons,Freeborn,MN
templetonsan_luis_obispoca,Templeton,San Luis Obispo,CA
brooknewtonin,Brook,Newton,IN
stedmancumberlandnc,Stedman,Cumberland,NC
port_washington_northnassauny,Port Washington North,Nassau,NY
houstonperryar,Houston,Perry,AR
saint_francisvillelawrenceil,Saint Francisville,Lawrence,IL
jefferson_hillsalleghenypa,Jefferson Hills,Allegheny,PA
bradfordmiamioh,Bradford,Miami,OH
channelviewharristx,Channelview,Harris,TX
garnerknottky,Garner,Knott,KY
silverlakecowlitzwa,Silverlake,Cowlitz,WA
center_ridgeconwayar,Center Ridge,Conway,AR
curriependernc,Currie,Pender,NC
normanjacksonin,Norman,Jackson,IN
haverhillgraftonnh,Haverhill,Grafton,NH
greeleyvilleclarendonsc,Greeleyville,Clarendon,SC
south_baypalm_beachfl,South Bay,Palm Beach,FL
allouezkeweenawmi,Allouez,Keweenaw,MI
grandviewsangamonil,Grandview,Sangamon,IL
lyonsberkspa,Lyons,Berks,PA
brantleycrenshawal,Brantley,Crenshaw,AL
waynesfieldauglaizeoh,Waynesfield,Auglaize,OH
little_river_academybelltx,Little River Academy,Bell,TX
colonial_heightscolonial_heights_cityva,Colonial Heights,Colonial Heights City,VA
loganharrisonia,Logan,Harrison,IA
jean_lafittejeffersonla,Jean Lafitte,Jefferson,LA
inmanspartanburgsc,Inman,Spartanburg,SC
hemlocksaginawmi,Hemlock,Saginaw,MI
sodus_pointwayneny,Sodus Point,Wayne,NY
hesperusla_plataco,Hesperus,La Plata,CO
peraltavalencianm,Peralta,Valencia,NM
lamar_townshipclintonpa,Lamar Township,Clinton,PA
bayardguthrieia,Bayard,Guthrie,IA
elderonmarathonwi,Elderon,Marathon,WI
forest_lakewashingtonmn,Forest Lake,Washington,MN
clyoeffinghamga,Clyo,Effingham,GA
thousand_palmsriversideca,Thousand Palms,Riverside,CA
webbherkimerny,Webb,Herkimer,NY
norwichwindsorvt,Norwich,Windsor,VT
middlesex_townshipbutlerpa,Middlesex Township,Butler,PA
charlotteeatonmi,Charlotte,Eaton,MI
williston_parknassauny,Williston Park,Nassau,NY
scioalleganyny,Scio,Allegany,NY
mcdowellhighlandva,McDowell,Highland,VA
statesborobullochga,Statesboro,Bulloch,GA
proctorlakemt,Proctor,Lake,MT
upper_frederick_townshipmontgomerypa,Upper Frederick Township,Montgomery,PA
conwayhorrysc,Conway,Horry,SC
trentontoddky,Trenton,Todd,KY
hennesseykingfisherok,Hennessey,Kingfisher,OK
stratfordfairfieldct,Stratford,Fairfield,CT
albertastevensmn,Alberta,Stevens,MN
monsonhampdenma,Monson,Hampden,MA
yellow_jacketmontezumaco,Yellow Jacket,Montezuma,CO
jenkins_townshipluzernepa,Jenkins Township,Luzerne,PA
scotts_valleysanta_cruzca,Scotts Valley,Santa Cruz,CA
park_hillssaint_francoismo,Park Hills,Saint Francois,MO
bredacarrollia,Breda,Carroll,IA
lafayettecontra_costaca,Lafayette,Contra Costa,CA
georgetowngeorgetownsc,Georgetown,Georgetown,SC
fisherpoinsettar,Fisher,Poinsett,AR
franklin_townshipbeaverpa,Franklin Township,Beaver,PA
round_mountainnyenv,Round Mountain,Nye,NV
interlakensenecany,Interlaken,Seneca,NY
wellshamiltonny,Wells,Hamilton,NY
okeeneblaineok,Okeene,Blaine,OK
nassaulac_qui_parlemn,Nassau,Lac Qui Parle,MN
dallas_cityhancockil,Dallas City,Hancock,IL
newryoxfordme,Newry,Oxford,ME
harpersfielddelawareny,Harpersfield,Delaware,NY
everettsnohomishwa,Everett,Snohomish,WA
tallapoosaharalsonga,Tallapoosa,Haralson,GA
melrosemiddlesexma,Melrose,Middlesex,MA
kintahaskellok,Kinta,Haskell,OK
franklinmaconnc,Franklin,Macon,NC
millers_creekwilkesnc,Millers Creek,Wilkes,NC
rush_townshipschuylkillpa,Rush Township,Schuylkill,PA
tracysan_joaquinca,Tracy,San Joaquin,CA
alpinesan_diegoca,Alpine,San Diego,CA
limestonecattaraugusny,Limestone,Cattaraugus,NY
dilworthclaymn,Dilworth,Clay,MN
chromoarchuletaco,Chromo,Archuleta,CO
wittermadisonar,Witter,Madison,AR
oakesdickeynd,Oakes,Dickey,ND
oneidascotttn,Oneida,Scott,TN
bainbridge_islandkitsapwa,Bainbridge Island,Kitsap,WA
elkinswashingtonar,Elkins,Washington,AR
joiceworthia,Joice,Worth,IA
bunker_hillmacoupinil,Bunker Hill,Macoupin,IL
fermanaghjuniatapa,Fermanagh,Juniata,PA
kearnyhudsonnj,Kearny,Hudson,NJ
pittsburgcoosnh,Pittsburg,Coos,NH
glen_avonriversideca,Glen Avon,Riverside,CA
dianaharrisontx,Diana,Harrison,TX
decaturvan_burenmi,Decatur,Van Buren,MI
wayne_townshiparmstrongpa,Wayne Township,Armstrong,PA
manchesterkitsapwa,Manchester,Kitsap,WA
peetzloganco,Peetz,Logan,CO
leemadisonfl,Lee,Madison,FL
greencastlefranklinpa,Greencastle,Franklin,PA
big_springsdeuelne,Big Springs,Deuel,NE
lewisberryyorkpa,Lewisberry,York,PA
french_creekchautauquany,French Creek,Chautauqua,NY
bridgeportfairfieldct,Bridgeport,Fairfield,CT
jasperpipestonemn,Jasper,Pipestone,MN
olmsted_fallscuyahogaoh,Olmsted Falls,Cuyahoga,OH
caboolhowellmo,Cabool,Howell,MO
dudleyhuntingdonpa,Dudley,Huntingdon,PA
lumbertonrobesonnc,Lumberton,Robeson,NC
truromadisonia,Truro,Madison,IA
middletonessexma,Middleton,Essex,MA
two_riversmanitowocwi,Two Rivers,Manitowoc,WI
south_bendsaint_josephin,South Bend,Saint Joseph,IN
fultonmorrowoh,Fulton,Morrow,OH
visaliatulareca,Visalia,Tulare,CA
arlingtonbureauil,Arlington,Bureau,IL
san_juanhidalgotx,San Juan,Hidalgo,TX
hudsonpenobscotme,Hudson,Penobscot,ME
northlakescaldwellnc,Northlakes,Caldwell,NC
rutlandjeffersonny,Rutland,Jefferson,NY
butlervillejenningsin,Butlerville,Jennings,IN
shepherdisabellami,Shepherd,Isabella,MI
ocean_citycape_maynj,Ocean City,Cape May,NJ
berlinsomersetpa,Berlin,Somerset,PA
fairviewbuncombenc,Fairview,Buncombe,NC
defuniak_springswaltonfl,Defuniak Springs,Walton,FL
claringtonmonroeoh,Clarington,Monroe,OH
berrytuscaloosaal,Berry,Tuscaloosa,AL
greene_townshipfranklinpa,Greene Township,Franklin,PA
hammondsaint_croixwi,Hammond,Saint Croix,WI
delaplanefauquierva,Delaplane,Fauquier,VA
north_uticala_salleil,North Utica,La Salle,IL
glenvillefreebornmn,Glenville,Freeborn,MN
new_eraoceanami,New Era,Oceana,MI
englewoodbergennj,Englewood,Bergen,NJ
edgertonjohnsonks,Edgerton,Johnson,KS
highland_homecrenshawal,Highland Home,Crenshaw,AL
cromwellnoblein,Cromwell,Noble,IN
seneca_gardensjeffersonky,Seneca Gardens,Jefferson,KY
bradleyraleighwv,Bradley,Raleigh,WV
montereyputnamtn,Monterey,Putnam,TN
wilkesvillevintonoh,Wilkesville,Vinton,OH
hamersvillebrownoh,Hamersville,Brown,OH
jacksonaikensc,Jackson,Aiken,SC
thorntoncalhounar,Thornton,Calhoun,AR
gray_summitfranklinmo,Gray Summit,Franklin,MO
greeneandroscogginme,Greene,Androscoggin,ME
au_gresarenacmi,Au Gres,Arenac,MI
bismarckvermilionil,Bismarck,Vermilion,IL
aftonwashingtonmn,Afton,Washington,MN
lyncourtonondagany,Lyncourt,Onondaga,NY
commerce_cityadamsco,Commerce City,Adams,CO
genevawalworthwi,Geneva,Walworth,WI
marinemadisonil,Marine,Madison,IL
clarksvillered_rivertx,Clarksville,Red River,TX
berkeley_lakegwinnettga,Berkeley Lake,Gwinnett,GA
boveyitascamn,Bovey,Itasca,MN
butler_townshipschuylkillpa,Butler Township,Schuylkill,PA
lynnviewjeffersonky,Lynnview,Jefferson,KY
west_lake_stevenssnohomishwa,West Lake Stevens,Snohomish,WA
prattprattks,Pratt,Pratt,KS
pocahontasbondil,Pocahontas,Bond,IL
fremontwaynenc,Fremont,Wayne,NC
windsorshelbyil,Windsor,Shelby,IL
stonyfordcolusaca,Stonyford,Colusa,CA
los_altos_hillssanta_claraca,Los Altos Hills,Santa Clara,CA
elbertel_pasoco,Elbert,El Paso,CO
new_albanybradfordpa,New Albany,Bradford,PA
wilmotmerrimacknh,Wilmot,Merrimack,NH
tyaskinwicomicomd,Tyaskin,Wicomico,MD
somersetel_doradoca,Somerset,El Dorado,CA
springviewkeya_pahane,Springview,Keya Paha,NE
spartakentmi,Sparta,Kent,MI
bostonsuffolkma,Boston,Suffolk,MA
fairfield_townshiplycomingpa,Fairfield Township,Lycoming,PA
saint_amantascensionla,Saint Amant,Ascension,LA
andrewsgeorgetownsc,Andrews,Georgetown,SC
stapletonjeffersonga,Stapleton,Jefferson,GA
milford_centerunionoh,Milford Center,Union,OH
hamptondakotamn,Hampton,Dakota,MN
waltervillelaneor,Walterville,Lane,OR
jonesborograntin,Jonesboro,Grant,IN
brittonlenaweemi,Britton,Lenawee,MI
ottomaconnc,Otto,Macon,NC
morehead_citycarteretnc,Morehead City,Carteret,NC
raymacombmi,Ray,Macomb,MI
marshallclarkil,Marshall,Clark,IL
mcguffeyhardinoh,McGuffey,Hardin,OH
deerfieldtiogapa,Deerfield,Tioga,PA
country_lake_estatesburlingtonnj,Country Lake Estates,Burlington,NJ
keyscherokeeok,Keys,Cherokee,OK
clearlake_oakslakeca,Clearlake Oaks,Lake,CA
morrisvillebuckspa,Morrisville,Bucks,PA
tuttlegradyok,Tuttle,Grady,OK
middleburgsnyderpa,Middleburg,Snyder,PA
town_of_meredithbelknapnh,Town of Meredith,Belknap,NH
tintahwilkinmn,Tintah,Wilkin,MN
sparlandmarshallil,Sparland,Marshall,IL
fairfieldclayne,Fairfield,Clay,NE
reece_cityetowahal,Reece City,Etowah,AL
belle_havenaccomackva,Belle Haven,Accomack,VA
radnordelawarepa,Radnor,Delaware,PA
chathammorrisnj,Chatham,Morris,NJ
port_edwardswoodwi,Port Edwards,Wood,WI
riflegarfieldco,Rifle,Garfield,CO
union_springsbullockal,Union Springs,Bullock,AL
itascahilltx,Itasca,Hill,TX
altoonaeau_clairewi,Altoona,Eau Claire,WI
newarknew_castlede,Newark,New Castle,DE
rivertonfremontia,Riverton,Fremont,IA
castletonstarkil,Castleton,Stark,IL
east_pasadenalos_angelesca,East Pasadena,Los Angeles,CA
lower_nazareth_townshipnorthamptonpa,Lower Nazareth Township,Northampton,PA
beaver_baylakemn,Beaver Bay,Lake,MN
hethsaint_francisar,Heth,Saint Francis,AR
island_pondessexvt,Island Pond,Essex,VT
depewerieny,Depew,Erie,NY
sheridanchautauquany,Sheridan,Chautauqua,NY
ariettahamiltonny,Arietta,Hamilton,NY
saddlebrookechristianmo,Saddlebrooke,Christian,MO
hinckleydekalbil,Hinckley,DeKalb,IL
potter_valleymendocinoca,Potter Valley,Mendocino,CA
fontanasan_bernardinoca,Fontana,San Bernardino,CA
mount_croghanchesterfieldsc,Mount Croghan,Chesterfield,SC
mount_hollygastonnc,Mount Holly,Gaston,NC
port_jervisorangeny,Port Jervis,Orange,NY
blufftonyellar,Bluffton,Yell,AR
lindenwoldcamdennj,Lindenwold,Camden,NJ
columbuspolknc,Columbus,Polk,NC
oak_forestcookil,Oak Forest,Cook,IL
bascomjacksonfl,Bascom,Jackson,FL
juniata_townshiphuntingdonpa,Juniata Township,Huntingdon,PA
curtisfrontierne,Curtis,Frontier,NE
whartonboonewv,Wharton,Boone,WV
orangeorangetx,Orange,Orange,TX
savoyberkshirema,Savoy,Berkshire,MA
lebanon_southlebanonpa,Lebanon South,Lebanon,PA
millersburgiowaia,Millersburg,Iowa,IA
hillsdalehillsdalemi,Hillsdale,Hillsdale,MI
diamond_barlos_angelesca,Diamond Bar,Los Angeles,CA
brokawmarathonwi,Brokaw,Marathon,WI
saint_louissaint_louis_citymo,Saint Louis,Saint Louis City,MO
westwoodboydky,Westwood,Boyd,KY
harpers_ferryallamakeeia,Harpers Ferry,Allamakee,IA
yeadondelawarepa,Yeadon,Delaware,PA
pine_townshipmercerpa,Pine Township,Mercer,PA
trout_valleymchenryil,Trout Valley,McHenry,IL
burnhammifflinpa,Burnham,Mifflin,PA
bellwoodblairpa,Bellwood,Blair,PA
baylispikeil,Baylis,Pike,IL
beltonandersonsc,Belton,Anderson,SC
delaware_citynew_castlede,Delaware City,New Castle,DE
harrisvillecheshirenh,Harrisville,Cheshire,NH
deadwoodlawrencesd,Deadwood,Lawrence,SD
camp_shermandeschutesor,Camp Sherman,Deschutes,OR
sutherlandlincolnne,Sutherland,Lincoln,NE
goodridgepenningtonmn,Goodridge,Pennington,MN
deltakeokukia,Delta,Keokuk,IA
phillipstonworcesterma,Phillipston,Worcester,MA
golden_eaglecalhounil,Golden Eagle,Calhoun,IL
loyalclarkwi,Loyal,Clark,WI
germfaskschoolcraftmi,Germfask,Schoolcraft,MI
